"corpus","name","months","sex","utterance"
"bloom70","Peter","26","male","right there"
"bloom70","Peter","26","male","goes right there"
"bloom70","Peter","26","male","right there"
"bloom70","Peter","26","male","right there"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","huh"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","what's in there"
"bloom70","Peter","26","male","open that"
"bloom70","Peter","26","male","it's the seesaw"
"bloom70","Peter","26","male","I'll go get it where where's the seesaw where's the seesaw where's the seesaw Patsy"
"bloom70","Peter","26","male","right xxx seesaw Patsy right"
"bloom70","Peter","26","male","oh"
"bloom70","Peter","26","male","no there's a tape recorder right there"
"bloom70","Peter","26","male","right there"
"bloom70","Peter","26","male","that hurt right there my neck"
"bloom70","Peter","26","male","my neck"
"bloom70","Peter","26","male","this hurt my neck right"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","that's seesaw"
"bloom70","Peter","26","male","think the slide"
"bloom70","Peter","26","male","xxx fall down xxx bang"
"bloom70","Peter","26","male","going to Nana's house to see Nana"
"bloom70","Peter","26","male","car"
"bloom70","Peter","26","male","go see Nana's house right there"
"bloom70","Peter","26","male","mhm where's the seesaw"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","seesaw"
"bloom70","Peter","26","male","left the seesaw home"
"bloom70","Peter","26","male","this is a slide"
"bloom70","Peter","26","male","barrels"
"bloom70","Peter","26","male","fall down"
"bloom70","Peter","26","male","it's a tape recorder"
"bloom70","Peter","26","male","it's a tape recorder"
"bloom70","Peter","26","male","all gone"
"bloom70","Peter","26","male","tape recorder tape"
"bloom70","Peter","26","male","goes around round round round goes around xxx goes a round"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","don't need this tape yet"
"bloom70","Peter","26","male","no in this box"
"bloom70","Peter","26","male","no in the bag"
"bloom70","Peter","26","male","no ready for it don't ready for it"
"bloom70","Peter","26","male","recorder right this is all gone a tape recorder"
"bloom70","Peter","26","male","no ready for it a tape recorder"
"bloom70","Peter","26","male","yyy no"
"bloom70","Peter","26","male","need it"
"bloom70","Peter","26","male","thank"
"bloom70","Peter","26","male","no ready for it tape recorder"
"bloom70","Peter","26","male","thank"
"bloom70","Peter","26","male","whoops"
"bloom70","Peter","26","male","there's another one right there"
"bloom70","Peter","26","male","I'll get it"
"bloom70","Peter","26","male","where's a other one"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","there is is"
"bloom70","Peter","26","male","where's the another one where's that right there"
"bloom70","Peter","26","male","oh"
"bloom70","Peter","26","male","no s to go on the inside"
"bloom70","Peter","26","male","yyy yyy"
"bloom70","Peter","26","male","where that"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","where that"
"bloom70","Peter","26","male","look at xxx"
"bloom70","Peter","26","male","those go together"
"bloom70","Peter","26","male","oops"
"bloom70","Peter","26","male","oops those go together those go together oops mama get a food right"
"bloom70","Peter","26","male","right Patsy right"
"bloom70","Peter","26","male","that Patsy"
"bloom70","Peter","26","male","Patsy"
"bloom70","Peter","26","male","I'm Lois"
"bloom70","Peter","26","male","Lois"
"bloom70","Peter","26","male","little one lost"
"bloom70","Peter","26","male","hmm"
"bloom70","Peter","26","male","Christ"
"bloom70","Peter","26","male","oh oh Christ"
"bloom70","Peter","26","male","there it go go there"
"bloom70","Peter","26","male","let's try again"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","xxx let's try again"
"bloom70","Peter","26","male","say let's try again"
"bloom70","Peter","26","male","Jenny this for the car right Jenny right"
"bloom70","Peter","26","male","see goes right there see goes um look at this"
"bloom70","Peter","26","male","goes there and this goes there"
"bloom70","Peter","26","male","Kleenex"
"bloom70","Peter","26","male","give it Pat"
"bloom70","Peter","26","male","I'm out"
"bloom70","Peter","26","male","hmm"
"bloom70","Peter","26","male","yyy car in this is for the for the car"
"bloom70","Peter","26","male","put"
"bloom70","Peter","26","male","put it this bag right there that right there"
"bloom70","Peter","26","male","a tape recorder in there"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","look at that"
"bloom70","Peter","26","male","I put a bag"
"bloom70","Peter","26","male","thank xxx that xxx put this tape recorder let me put it back oh what's that"
"bloom70","Peter","26","male","this is tape recorder"
"bloom70","Peter","26","male","awoh telephone"
"bloom70","Peter","26","male","yyy yyy yyy yyy yyy yyy yyy yyy"
"bloom70","Peter","26","male","xxx up here xxx"
"bloom70","Peter","26","male","up here I'm gonna fix it"
"bloom70","Peter","26","male","there"
"bloom70","Peter","26","male","huh"
"bloom70","Peter","26","male","what's that"
"bloom70","Peter","26","male","there goes around"
"bloom70","Peter","26","male","I want see it look"
"bloom70","Peter","26","male","look at that"
"bloom70","Peter","26","male","what's that"
"bloom70","Peter","26","male","it's a plug right there"
"bloom70","Peter","26","male","look at that goes around round round"
"bloom70","Peter","26","male","don't touch"
"bloom70","Peter","26","male","xxx that's a plug and a box goes a boom boom boom"
"bloom70","Peter","26","male","goes a boom in a box"
"bloom70","Peter","26","male","do that let's do that that go in a box"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","no no no"
"bloom70","Peter","26","male","open tape recorder up"
"bloom70","Peter","26","male","what's that what's that"
"bloom70","Peter","26","male","button goes around round"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","xxx tape recorder xxx look around and around"
"bloom70","Peter","26","male","broken the light"
"bloom70","Peter","26","male","broken the light"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","oh"
"bloom70","Peter","26","male","light come on xxx tape recorder on that goes around turn light off"
"bloom70","Peter","26","male","xxx xxx where the tape recorder hide it"
"bloom70","Peter","26","male","can't see it"
"bloom70","Peter","26","male","I see it"
"bloom70","Peter","26","male","Christ"
"bloom70","Peter","26","male","where is the tape recorder"
"bloom70","Peter","26","male","I see it where's the light can't do it a light turn it on"
"bloom70","Peter","26","male","huh"
"bloom70","Peter","26","male","pinch her fingers"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","fall the cradle hurt my horsie Jenny hurt my horsie"
"bloom70","Peter","26","male","stay back stay back"
"bloom70","Peter","26","male","xxx right"
"bloom70","Peter","26","male","right stay back there stay back there"
"bloom70","Peter","26","male","this is loud loud loud loud loud loud loud"
"bloom70","Peter","26","male","Jenny"
"bloom70","Peter","26","male","no Jenny"
"bloom70","Peter","26","male","yyy Christ"
"bloom70","Peter","26","male","gum"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","that's a eat it"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","throw the balloons"
"bloom70","Peter","26","male","what doing I go home"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","huh"
"bloom70","Peter","26","male","no xxx go outside where go"
"bloom70","Peter","26","male","my my car xxx"
"bloom70","Peter","26","male","my car"
"bloom70","Peter","26","male","huh"
"bloom70","Peter","26","male","other wheel"
"bloom70","Peter","26","male","xxx no no no no this xxx no me go home too"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","no this xxx go this home"
"bloom70","Peter","26","male","xxx what's that what's that"
"bloom70","Peter","26","male","huh"
"bloom70","Peter","26","male","what's that"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","look at that"
"bloom70","Peter","26","male","this is my home"
"bloom70","Peter","26","male","I no want go home"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","cold"
"bloom70","Peter","26","male","too cold a go home"
"bloom70","Peter","26","male","my go home this my go home this is my home"
"bloom70","Peter","26","male","let's go in a store get some food be right back"
"bloom70","Peter","26","male","good bye"
"bloom70","Peter","26","male","huh fine"
"bloom70","Peter","26","male","right be back soon"
"bloom70","Peter","26","male","good bye see you good bye see you good bye tonight"
"bloom70","Peter","26","male","going a store get some food"
"bloom70","Peter","26","male","be right back"
"bloom70","Peter","26","male","good bye see you tonight"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","byebye see you tonight"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","no take em all out"
"bloom70","Peter","26","male","xxx my runny nose huh runny"
"bloom70","Peter","26","male","xxx more"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","leave in on oh leave it o on"
"bloom70","Peter","26","male","huh"
"bloom70","Peter","26","male","take it out take it out"
"bloom70","Peter","26","male","xxx what're you doing you doing with wheels"
"bloom70","Peter","26","male","oh Jenny"
"bloom70","Peter","26","male","xxx car"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","play xxx"
"bloom70","Peter","26","male","kick me don't kick me"
"bloom70","Peter","26","male","huh hmm"
"bloom70","Peter","26","male","huh"
"bloom70","Peter","26","male","that's a cookie monster"
"bloom70","Peter","26","male","I want cookie"
"bloom70","Peter","26","male","what's that"
"bloom70","Peter","26","male","rope rope"
"bloom70","Peter","26","male","rope"
"bloom70","Peter","26","male","huh"
"bloom70","Peter","26","male","under the tunnel"
"bloom70","Peter","26","male","under the tunnel"
"bloom70","Peter","26","male","where's the tunnel"
"bloom70","Peter","26","male","right there"
"bloom70","Peter","26","male","this a tunnel out that xxx that xxx choo train xxx this goes a choo train"
"bloom70","Peter","26","male","I wan write the choo train be right back a get a tape where my pencil the tape"
"bloom70","Peter","26","male","in a pocketbook in a pocketbook in a pocketbook look my pencil be right back pencil"
"bloom70","Peter","26","male","where the tape"
"bloom70","Peter","26","male","right there thank xxx"
"bloom70","Peter","26","male","thank"
"bloom70","Peter","26","male","xxx tape have ta write no xxx right back"
"bloom70","Peter","26","male","I put it a waste basket"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","have ta write it choo train"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","xxx write the tape xxx write nope this is a mama's"
"bloom70","Peter","26","male","no xxx xxx write another one xxx look at that"
"bloom70","Peter","26","male","find another one pencil"
"bloom70","Peter","26","male","okay yyy"
"bloom70","Peter","26","male","okay okay"
"bloom70","Peter","26","male","two pencils"
"bloom70","Peter","26","male","one two"
"bloom70","Peter","26","male","two pencils"
"bloom70","Peter","26","male","I'm a get a tape"
"bloom70","Peter","26","male","no no no look at that"
"bloom70","Peter","26","male","television"
"bloom70","Peter","26","male","television right"
"bloom70","Peter","26","male","mommy"
"bloom70","Peter","26","male","hi"
"bloom70","Peter","26","male","how're you"
"bloom70","Peter","26","male","uh"
"bloom70","Peter","26","male","mama"
"bloom70","Peter","26","male","mama there's mama"
"bloom70","Peter","26","male","one and two"
"bloom70","Peter","26","male","that right there"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","look at that"
"bloom70","Peter","26","male","put right there"
"bloom70","Peter","26","male","xxx xxx a write my pencil I xxx"
"bloom70","Peter","26","male","huh it's alright"
"bloom70","Peter","26","male","yyy in a Lois pocketbook"
"bloom70","Peter","26","male","huh"
"bloom70","Peter","26","male","I wan write in Patsy I find a paper"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","no no write my right there right there"
"bloom70","Peter","26","male","xxx right there"
"bloom70","Peter","26","male","circle"
"bloom70","Peter","26","male","okay"
"bloom70","Peter","26","male","mommy xxx a write no no no that's my write"
"bloom70","Peter","26","male","I wan xxx huh"
"bloom70","Peter","26","male","xxx make a xxx"
"bloom70","Peter","26","male","huh"
"bloom70","Peter","26","male","huh"
"bloom70","Peter","26","male","draw a boy"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","draw an that on these"
"bloom70","Peter","26","male","right some hands no xxx push that right put a push that write a push that"
"bloom70","Peter","26","male","push that"
"bloom70","Peter","26","male","hand"
"bloom70","Peter","26","male","what's that"
"bloom70","Peter","26","male","what's that"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","what's that"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","pencil"
"bloom70","Peter","26","male","pencil"
"bloom70","Peter","26","male","boy and mama"
"bloom70","Peter","26","male","and daddy"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","what's that in there"
"bloom70","Peter","26","male","it's a pencils"
"bloom70","Peter","26","male","Jenny you doing"
"bloom70","Peter","26","male","xxx break it let's put on a floor"
"bloom70","Peter","26","male","look at that"
"bloom70","Peter","26","male","and daddy look yyy daddy"
"bloom70","Peter","26","male","hold the baby"
"bloom70","Peter","26","male","what's that"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","no go in the kitchen xxx"
"bloom70","Peter","26","male","um um um what's that"
"bloom70","Peter","26","male","no it's chewing gum"
"bloom70","Peter","26","male","gum gum"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","no you go sit my chair"
"bloom70","Peter","26","male","I want some pretzel mama okay up there up there up there mommy I want some pretzel up there"
"bloom70","Peter","26","male","thank"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","hmm"
"bloom70","Peter","26","male","yyy right xxx"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","hmm"
"bloom70","Peter","26","male","mhm"
"bloom70","Peter","26","male","awoh Jenny xxx open them up xxx mommy"
"bloom70","Peter","26","male","what's that"
"bloom70","Peter","26","male","mommy I"
"bloom70","Peter","26","male","mommy mommy I I want some more pretzel mommy right"
"bloom70","Peter","26","male","mommy I want some pretzel mommy two three thank"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","xxx xxx"
"bloom70","Peter","26","male","oh okay put am on a floor that's my pretzel"
"bloom70","Peter","26","male","mine"
"bloom70","Peter","26","male","this is mine"
"bloom70","Peter","26","male","huh"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","oh huh huh"
"bloom70","Peter","26","male","mommy get it gave it to me"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","huh"
"bloom70","Peter","26","male","xxx thank"
"bloom70","Peter","26","male","no that's mine"
"bloom70","Peter","26","male","hey"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","xxx mine can't do it xxx"
"bloom70","Peter","26","male","Patsy you do it put"
"bloom70","Peter","26","male","thank thank thank"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","hello xxx xxx"
"bloom70","Peter","26","male","fix my juice xxx my juice right mommy this is my"
"bloom70","Peter","26","male","look a boy okay xxx a boy"
"bloom70","Peter","26","male","right xxx xxx I want a cookie mommy"
"bloom70","Peter","26","male","no no no it's my dinner I want a pretzel mommy"
"bloom70","Peter","26","male","I want a pretzel I want a pretzel mama right mama I want a pretzel mama"
"bloom70","Peter","26","male","I"
"bloom70","Peter","26","male","I want a pretzel"
"bloom70","Peter","26","male","okay mama"
"bloom70","Peter","26","male","keep going bike"
"bloom70","Peter","26","male","go see mama"
"bloom70","Peter","26","male","let me go see mama okay xxx"
"bloom70","Peter","26","male","look at me xxx"
"bloom70","Peter","26","male","go see mama what's that"
"bloom70","Peter","26","male","xxx tire right Peter this is a tire"
"bloom70","Peter","26","male","no no that's my tire xxx xxx xxx tire put back"
"bloom70","Peter","26","male","xxx tire back on right"
"bloom70","Peter","26","male","hmm"
"bloom70","Peter","26","male","it's the red one"
"bloom70","Peter","26","male","back there"
"bloom70","Peter","26","male","where's where's the car where's the car"
"bloom70","Peter","26","male","where's the car"
"bloom70","Peter","26","male","where's the car xxx"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","where's the wheel"
"bloom70","Peter","26","male","goes there no goes there"
"bloom70","Peter","26","male","that one goes there"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","right goes there"
"bloom70","Peter","26","male","where's the car where's the car"
"bloom70","Peter","26","male","looking the car and a this car right"
"bloom70","Peter","26","male","huh"
"bloom70","Peter","26","male","that goes there that goes there"
"bloom70","Peter","26","male","this go there"
"bloom70","Peter","26","male","no goes there"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","gi me that xxx right there screwdriver right there"
"bloom70","Peter","26","male","gi me that screwdriver thank"
"bloom70","Peter","26","male","welcome what's that go there what that goes there Christ"
"bloom70","Peter","26","male","pliers"
"bloom70","Peter","26","male","oh xxx get it"
"bloom70","Peter","26","male","wrench"
"bloom70","Peter","26","male","that's a wrench that's a wrench"
"bloom70","Peter","26","male","where that goes th there that goes there where's the wheel goes there go right there"
"bloom70","Peter","26","male","oh let's put the the wheel on alright let's go where's the other wheel"
"bloom70","Peter","26","male","there other wheel xxx xxx me xxx right there"
"bloom70","Peter","26","male","give me xxx that and goes"
"bloom70","Peter","26","male","where's the other wheel Christ the other wheel"
"bloom70","Peter","26","male","no me go home"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","huh"
"bloom70","Peter","26","male","put that and in in in that in that here in that and that that"
"bloom70","Peter","26","male","no in this one xxx there"
"bloom70","Peter","26","male","like that"
"bloom70","Peter","26","male","bolt"
"bloom70","Peter","26","male","xxx me to use it"
"bloom70","Peter","26","male","xxx where's the wheel there's a wheel xxx"
"bloom70","Peter","26","male","there"
"bloom70","Peter","26","male","xxx my screw here's the wheel"
"bloom70","Peter","26","male","one screw don't have"
"bloom70","Peter","26","male","where is it"
"bloom70","Peter","26","male","xxx xxx screw xxx that and that"
"bloom70","Peter","26","male","here it is"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","thank"
"bloom70","Peter","26","male","you're"
"bloom70","Peter","26","male","this is a wheel"
"bloom70","Peter","26","male","that's right"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","a wheel goes there this go xxx right there no"
"bloom70","Peter","26","male","xxx go home"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","no me go home"
"bloom70","Peter","26","male","please put it right there"
"bloom70","Peter","26","male","right right there"
"bloom70","Peter","26","male","through the wheel like that"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","right there"
"bloom70","Peter","26","male","where the windshield"
"bloom70","Peter","26","male","oh"
"bloom70","Peter","26","male","windshield this is the windshield windshield"
"bloom70","Peter","26","male","right xxx here"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","hmm"
"bloom70","Peter","26","male","no this way screw xxx"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","I I do barrels"
"bloom70","Peter","26","male","I do the barrels let me put a in I wan put these barrels toge"
"bloom70","Peter","26","male","oh"
"bloom70","Peter","26","male","where's the other"
"bloom70","Peter","26","male","Christ"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","xxx come out xxx xxx no I can't"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","take the people xxx in the bag xxx bag"
"bloom70","Peter","26","male","xxx carry oh"
"bloom70","Peter","26","male","heavy"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","I I want some pretzel mommy okay mommy"
"bloom70","Peter","26","male","bring the microphone bring the tape recorder xxx xxx tape recorder tape recorder xxx xxx"
"bloom70","Peter","26","male","Jenny she's drinkin a bottle"
"bloom70","Peter","26","male","be quiet"
"bloom70","Peter","26","male","gettin a Kleenex where's a sc"
"bloom70","Peter","26","male","I get it right there xxx near the microphone"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","blow blow"
"bloom70","Peter","26","male","thank"
"bloom70","Peter","26","male","uh thank"
"bloom70","Peter","26","male","lady"
"bloom70","Peter","26","male","a screwdriver where's a screwdriver"
"bloom70","Peter","26","male","xxx this is xxx xxx"
"bloom70","Peter","26","male","man"
"bloom70","Peter","26","male","uh"
"bloom70","Peter","26","male","screwdriver"
"bloom70","Peter","26","male","goes in there"
"bloom70","Peter","26","male","what's that"
"bloom70","Peter","26","male","this is a tape"
"bloom70","Peter","26","male","I put a back"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","no the tape"
"bloom70","Peter","26","male","let's put a up here"
"bloom70","Peter","26","male","tape my box tape my box xxx"
"bloom70","Peter","26","male","xxx xxx screwdriver"
"bloom70","Peter","26","male","Christ"
"bloom70","Peter","26","male","let's put a back"
"bloom70","Peter","26","male","down right there"
"bloom70","Peter","26","male","let's move back"
"bloom70","Peter","26","male","let's move back let's move back"
"bloom70","Peter","26","male","let's move back"
"bloom70","Peter","26","male","Patsy Lois"
"bloom70","Peter","26","male","let's move back let's move back"
"bloom70","Peter","26","male","here we are"
"bloom70","Peter","26","male","oh"
"bloom70","Peter","26","male","there's the pocketbook right there there's the pocketbook"
"bloom70","Peter","26","male","I'm gonna get it my pencil be right back"
"bloom70","Peter","26","male","my right back"
"bloom70","Peter","26","male","what's that"
"bloom70","Peter","26","male","that's Patsy's"
"bloom70","Peter","26","male","that's Lois's"
"bloom70","Peter","26","male","xxx cigarettes huh Lois Christ here"
"bloom70","Peter","26","male","okay put up there"
"bloom70","Peter","26","male","xxx that's Lois cigarettes"
"bloom70","Peter","26","male","let's move back"
"bloom70","Peter","26","male","right there oops"
"bloom70","Peter","26","male","oops"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","I wan sit back here"
"bloom70","Peter","26","male","this a back way"
"bloom70","Peter","26","male","this a drive"
"bloom70","Peter","26","male","this a drive this is a xxx this a drive"
"bloom70","Peter","26","male","right xxx drive"
"bloom70","Peter","26","male","that's not my writing"
"bloom70","Peter","26","male","oh xxx there my pencil"
"bloom70","Peter","26","male","that's lo finger oh"
"bloom70","Peter","26","male","piece of candy piece of candy"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","I want ta have some"
"bloom70","Peter","26","male","xxx my xxx"
"bloom70","Peter","26","male","a candy thank"
"bloom70","Peter","26","male","can't do it"
"bloom70","Peter","26","male","in this way"
"bloom70","Peter","26","male","back back"
"bloom70","Peter","26","male","what's that where's mama"
"bloom70","Peter","26","male","sit there mama where's mama"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","goes there"
"bloom70","Peter","26","male","goes in that's a wheel that's a wheel in there"
"bloom70","Peter","26","male","where's a pocketbook"
"bloom70","Peter","26","male","right there"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","xxx I want some candy"
"bloom70","Peter","26","male","be right back"
"bloom70","Peter","26","male","be right back"
"bloom70","Peter","26","male","there's a wheel in there there's a wheel"
"bloom70","Peter","26","male","oh that's a spare tire"
"bloom70","Peter","26","male","xxx xxx"
"bloom70","Peter","26","male","Jenny come on"
"bloom70","Peter","26","male","come on Jenny see me"
"bloom70","Peter","26","male","xxx xxx where's a tire right there"
"bloom70","Peter","26","male","that's a tire oh get off my wheels and my xxx go zoom"
"bloom70","Peter","26","male","I put a back"
"bloom70","Peter","26","male","where's a wheel"
"bloom70","Peter","26","male","I need a Kleenex be right back"
"bloom70","Peter","26","male","oh"
"bloom70","Peter","26","male","yyy xxx table"
"bloom70","Peter","26","male","oh"
"bloom70","Peter","26","male","oh thank"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","thank"
"bloom70","Peter","26","male","thank"
"bloom70","Peter","26","male","gonna be right back"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","take a wheels off"
"bloom70","Peter","26","male","take a wheels off see that"
"bloom70","Peter","26","male","this have tires"
"bloom70","Peter","26","male","I can't do it"
"bloom70","Peter","26","male","can't do it"
"bloom70","Peter","26","male","uh that wheel"
"bloom70","Peter","26","male","right that wheel come off"
"bloom70","Peter","26","male","no that wheel that wheel no that wheel"
"bloom70","Peter","26","male","let me"
"bloom70","Peter","26","male","that one"
"bloom70","Peter","26","male","right I want some xxx xxx no more wheel in there"
"bloom70","Peter","26","male","take off"
"bloom70","Peter","26","male","right tire big tire"
"bloom70","Peter","26","male","thank"
"bloom70","Peter","26","male","take that off"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","xxx this this a screw driver xxx do that screwdriver right put a back a wheel"
"bloom70","Peter","26","male","no that wheel"
"bloom70","Peter","26","male","that wheel"
"bloom70","Peter","26","male","no that wheel"
"bloom70","Peter","26","male","okay no that wheel"
"bloom70","Peter","26","male","put a back other wheel this way"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","where's the screw"
"bloom70","Peter","26","male","where's the spare tire"
"bloom70","Peter","26","male","there's the spare tire"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","yellow jack right there"
"bloom70","Peter","26","male","xxx the tire"
"bloom70","Peter","26","male","there the tire"
"bloom70","Peter","26","male","change the tire"
"bloom70","Peter","26","male","that one no that one no that one no that one no that one no that one no that one no"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","xxx Jenny"
"bloom70","Peter","26","male","change the tire I gonna change the tire xxx"
"bloom70","Peter","26","male","that one tire"
"bloom70","Peter","26","male","okay that's a tire back"
"bloom70","Peter","26","male","screw screwdriver that one screwdriver"
"bloom70","Peter","26","male","that one screwdriver that one screwdriver"
"bloom70","Peter","26","male","that screwdriver screw xxx no no no no no no"
"bloom70","Peter","26","male","that goes there yyy"
"bloom70","Peter","26","male","xxx goes there"
"bloom70","Peter","26","male","no no the bolt goes there no where the bolt"
"bloom70","Peter","26","male","there's the bolt change the tire change the"
"bloom70","Peter","26","male","xxx what's that xxx right there one that screwdriver xxx"
"bloom70","Peter","26","male","it's a screw turn it xxx that way"
"bloom70","Peter","26","male","that way"
"bloom70","Peter","26","male","let's move a tape recorder up"
"bloom70","Peter","26","male","xxx xxx go around don't touch"
"bloom70","Peter","26","male","don't touch"
"bloom70","Peter","26","male","goes goes around"
"bloom70","Peter","26","male","that goes around"
"bloom70","Peter","26","male","there the wheels over there"
"bloom70","Peter","26","male","wheels goes around look at the stop look"
"bloom70","Peter","26","male","look at wheels"
"bloom70","Peter","26","male","other wheels other wheels other wheels"
"bloom70","Peter","26","male","there the tape recorder the wheels"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","button"
"bloom70","Peter","26","male","xxx"
"bloom70","Peter","26","male","what's that"
"bloom70","Peter","26","male","what's that"
"bloom70","Peter","26","male","what's that that goes around round a round a round a round xxx tape recorder"
"bloom70","Peter","26","male","right"
"bloom70","Peter","26","male","no xxx up here"
"bloom70","Peter","26","male","what's that that look at that"
"bloom70","Peter","26","male","no no no"
"bloom70","Peter","26","male","no xxx give it to me thank"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","no"
"bloom70","Peter","26","male","whoops whoops"
"bloom70","Peter","26","male","whoops back and forth"
"bloom70","Peter","26","male","awoh awoh"
"bloom70","Peter","26","male","awoh Jenny"
"bloom70","Peter","26","male","put a back on the floor"
"bloom70","Peter","26","male","yyy"
"bloom70","Peter","26","male","look at that"
"bloom70","Peter","26","male","okay xxx"
"bloom70","Peter","26","male","no up here"
"bloom70","Peter","26","male","wan tape a Jenny"
"bloom70","Peter","26","male","tape"
"bloom70","Peter","26","male","where's a b"
"bloom70","Peter","26","male","right there"
"bloom70","Peter","26","male","hurt gi me that barrette give it to me"
"bloom70","Peter","26","male","put my hair"
