"corpus","name","months","sex","utterance"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","no"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","my"
"braunwald","Laura","22","None","banana"
"braunwald","Laura","22","None","no"
"braunwald","Laura","22","None","no"
"braunwald","Laura","22","None","no"
"braunwald","Laura","22","None","huh"
"braunwald","Laura","22","None","Daddy down"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","na ah ah"
"braunwald","Laura","22","None","where my xxx"
"braunwald","Laura","22","None","uh uh"
"braunwald","Laura","22","None","no"
"braunwald","Laura","22","None","ah"
"braunwald","Laura","22","None","no no"
"braunwald","Laura","22","None","no no"
"braunwald","Laura","22","None","no"
"braunwald","Laura","22","None","uh"
"braunwald","Laura","22","None","uh uh"
"braunwald","Laura","22","None","no"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","more"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","where's my milk"
"braunwald","Laura","22","None","where's my egg"
"braunwald","Laura","22","None","more milk"
"braunwald","Laura","22","None","please more"
"braunwald","Laura","22","None","this is all gone"
"braunwald","Laura","22","None","this it all gone"
"braunwald","Laura","22","None","this has milk in it"
"braunwald","Laura","22","None","yeah"
"braunwald","Laura","22","None","Swww"
"braunwald","Laura","22","None","Swww xxx"
"braunwald","Laura","22","None","okay"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","where's"
"braunwald","Laura","22","None","where's"
"braunwald","Laura","22","None","my"
"braunwald","Laura","22","None","my"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","breakfast is ready Jwww"
"braunwald","Laura","22","None","breakfast is ready Jwww"
"braunwald","Laura","22","None","I go on a train"
"braunwald","Laura","22","None","train"
"braunwald","Laura","22","None","duckies"
"braunwald","Laura","22","None","duckies"
"braunwald","Laura","22","None","aha"
"braunwald","Laura","22","None","aha"
"braunwald","Laura","22","None","aha"
"braunwald","Laura","22","None","and xxx"
"braunwald","Laura","22","None","and lambies"
"braunwald","Laura","22","None","lambies"
"braunwald","Laura","22","None","la"
"braunwald","Laura","22","None","lambs"
"braunwald","Laura","22","None","aha"
"braunwald","Laura","22","None","uhuh"
"braunwald","Laura","22","None","uhuh"
"braunwald","Laura","22","None","just Dwww"
"braunwald","Laura","22","None","just xxx"
"braunwald","Laura","22","None","mhmm"
"braunwald","Laura","22","None","I want m m milk"
"braunwald","Laura","22","None","mhmm"
"braunwald","Laura","22","None","right here milk"
"braunwald","Laura","22","None","on my cereal"
"braunwald","Laura","22","None","no"
"braunwald","Laura","22","None","make my cup"
"braunwald","Laura","22","None","dinner is ready"
"braunwald","Laura","22","None","no"
"braunwald","Laura","22","None","aha"
"braunwald","Laura","22","None","uhuh"
"braunwald","Laura","22","None","let's get ready Jwww"
"braunwald","Laura","22","None","uhmm"
"braunwald","Laura","22","None","ahmm"
"braunwald","Laura","22","None","mhmm"
"braunwald","Laura","22","None","why"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","you xxx mine"
"braunwald","Laura","22","None","look"
"braunwald","Laura","22","None","what xxx doing"
"braunwald","Laura","22","None","my my xxx"
"braunwald","Laura","22","None","my turn"
"braunwald","Laura","22","None","I can't drink water"
"braunwald","Laura","22","None","hi Kitty"
"braunwald","Laura","22","None","breakfast ready"
"braunwald","Laura","22","None","breakfast is ready now"
"braunwald","Laura","22","None","don't pour that Daddy"
"braunwald","Laura","22","None","don't pour it"
"braunwald","Laura","22","None","Bear"
"braunwald","Laura","22","None","pink pear"
"braunwald","Laura","22","None","pink pear"
"braunwald","Laura","22","None","he is not"
"braunwald","Laura","22","None","he is not"
"braunwald","Laura","22","None","corder on"
"braunwald","Laura","22","None","corder on"
"braunwald","Laura","22","None","oh"
"braunwald","Laura","22","None","mm"
"braunwald","Laura","22","None","mmmm"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","Nwww come"
"braunwald","Laura","22","None","no"
"braunwald","Laura","22","None","no cream"
"braunwald","Laura","22","None","no cream"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","no cream"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","my this is mine"
"braunwald","Laura","22","None","mine"
"braunwald","Laura","22","None","Mummy keep it"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","can I have a cookie"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","there xxx in here"
"braunwald","Laura","22","None","put my xxx boots"
"braunwald","Laura","22","None","that happened too"
"braunwald","Laura","22","None","that happened"
"braunwald","Laura","22","None","my happened too"
"braunwald","Laura","22","None","bread"
"braunwald","Laura","22","None","jam"
"braunwald","Laura","22","None","no"
"braunwald","Laura","22","None","jam"
"braunwald","Laura","22","None","half muffin"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","I want to"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","my"
"braunwald","Laura","22","None","my turn"
"braunwald","Laura","22","None","fill my milk"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","I"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","can I have a piece"
"braunwald","Laura","22","None","oh"
"braunwald","Laura","22","None","thank"
"braunwald","Laura","22","None","that xxx"
"braunwald","Laura","22","None","sit down"
"braunwald","Laura","22","None","cooking"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","that's what"
"braunwald","Laura","22","None","that's what"
"braunwald","Laura","22","None","that"
"braunwald","Laura","22","None","come on"
"braunwald","Laura","22","None","no more Daddy"
"braunwald","Laura","22","None","no more Daddy"
"braunwald","Laura","22","None","xxx more"
"braunwald","Laura","22","None","I want more"
"braunwald","Laura","22","None","mine"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","ooh"
"braunwald","Laura","22","None","mine"
"braunwald","Laura","22","None","look xxx"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","yeah"
"braunwald","Laura","22","None","oh boy"
"braunwald","Laura","22","None","hi Daddy"
"braunwald","Laura","22","None","hi"
"braunwald","Laura","22","None","look at my bread"
"braunwald","Laura","22","None","that one xxx"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","that"
"braunwald","Laura","22","None","that"
"braunwald","Laura","22","None","that"
"braunwald","Laura","22","None","that"
"braunwald","Laura","22","None","xxx me xxx"
"braunwald","Laura","22","None","that"
"braunwald","Laura","22","None","that"
"braunwald","Laura","22","None","take"
"braunwald","Laura","22","None","not"
"braunwald","Laura","22","None","stop that xxx"
"braunwald","Laura","22","None","stop that xxx"
"braunwald","Laura","22","None","that xxx"
"braunwald","Laura","22","None","ooh"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","pizza"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","play"
"braunwald","Laura","22","None","yeah"
"braunwald","Laura","22","None","here Daddy"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","mhm"
"braunwald","Laura","22","None","honey"
"braunwald","Laura","22","None","xxx coming"
"braunwald","Laura","22","None","xxx coming"
"braunwald","Laura","22","None","why"
"braunwald","Laura","22","None","before"
"braunwald","Laura","22","None","before"
"braunwald","Laura","22","None","my four"
"braunwald","Laura","22","None","am am I four"
"braunwald","Laura","22","None","I xxx"
"braunwald","Laura","22","None","xxx my xxx"
"braunwald","Laura","22","None","oh"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","they're funny"
"braunwald","Laura","22","None","aha"
"braunwald","Laura","22","None","mine"
"braunwald","Laura","22","None","I did"
"braunwald","Laura","22","None","I"
"braunwald","Laura","22","None","I did"
"braunwald","Laura","22","None","I did"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","I did"
"braunwald","Laura","22","None","I did too"
"braunwald","Laura","22","None","I did too"
"braunwald","Laura","22","None","I burp too"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","give me my food"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","mine"
"braunwald","Laura","22","None","there are my shoes"
"braunwald","Laura","22","None","I can do"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","I try to xxx"
"braunwald","Laura","22","None","spill the milk"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","here"
"braunwald","Laura","22","None","here"
"braunwald","Laura","22","None","Mommy"
"braunwald","Laura","22","None","where is Daddy"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","uhoh"
"braunwald","Laura","22","None","on"
"braunwald","Laura","22","None","puppet"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","puppet"
"braunwald","Laura","22","None","puppet"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","uhh"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","22","None","bye corder"
"braunwald","Laura","22","None","bye corder"
"braunwald","Laura","22","None","xxx"
"braunwald","Laura","23","None","she xxx me xxx"
"braunwald","Laura","23","None","are you Dwww"
"braunwald","Laura","23","None","come here"
"braunwald","Laura","23","None","Dwww"
"braunwald","Laura","23","None","come"
"braunwald","Laura","23","None","ah"
"braunwald","Laura","23","None","xxx find my xxx"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","xxx bite my toe"
"braunwald","Laura","23","None","uhuh"
"braunwald","Laura","23","None","I don't like it"
"braunwald","Laura","23","None","uhuh"
"braunwald","Laura","23","None","oh"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","xxx get it"
"braunwald","Laura","23","None","xxx get it"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","it's my xxx"
"braunwald","Laura","23","None","I can't go up"
"braunwald","Laura","23","None","I can't go up"
"braunwald","Laura","23","None","up high"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","play a"
"braunwald","Laura","23","None","whoo"
"braunwald","Laura","23","None","burning"
"braunwald","Laura","23","None","burning"
"braunwald","Laura","23","None","this"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","breakfast is ready"
"braunwald","Laura","23","None","okay"
"braunwald","Laura","23","None","they are coming"
"braunwald","Laura","23","None","they are coming Mama"
"braunwald","Laura","23","None","here they coming"
"braunwald","Laura","23","None","here they come"
"braunwald","Laura","23","None","no"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","Dad xxx"
"braunwald","Laura","23","None","oh"
"braunwald","Laura","23","None","the camera"
"braunwald","Laura","23","None","he here's one"
"braunwald","Laura","23","None","the camera"
"braunwald","Laura","23","None","Mama camera"
"braunwald","Laura","23","None","camera"
"braunwald","Laura","23","None","ah"
"braunwald","Laura","23","None","peanuts"
"braunwald","Laura","23","None","get egg and toast"
"braunwald","Laura","23","None","get egg and toast"
"braunwald","Laura","23","None","this is my pear"
"braunwald","Laura","23","None","this this a pear"
"braunwald","Laura","23","None","this is xxx"
"braunwald","Laura","23","None","this is xxx"
"braunwald","Laura","23","None","aha"
"braunwald","Laura","23","None","yeah"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","that's sour milk"
"braunwald","Laura","23","None","that's sour milk"
"braunwald","Laura","23","None","don't don't pour it"
"braunwald","Laura","23","None","don't pour it Jwww"
"braunwald","Laura","23","None","xxx more"
"braunwald","Laura","23","None","my can"
"braunwald","Laura","23","None","I can't"
"braunwald","Laura","23","None","I can"
"braunwald","Laura","23","None","I can too"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","don't don't xxx"
"braunwald","Laura","23","None","but don't pour it right here"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","no"
"braunwald","Laura","23","None","no"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","my"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","a baby"
"braunwald","Laura","23","None","a tiny baby"
"braunwald","Laura","23","None","my xxx"
"braunwald","Laura","23","None","a tiny baby come to my house"
"braunwald","Laura","23","None","tiny when did my baby come here"
"braunwald","Laura","23","None","uhuh"
"braunwald","Laura","23","None","my xxx"
"braunwald","Laura","23","None","xxx xxx"
"braunwald","Laura","23","None","more"
"braunwald","Laura","23","None","more"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","coat"
"braunwald","Laura","23","None","get shoes"
"braunwald","Laura","23","None","that work"
"braunwald","Laura","23","None","alright Joey"
"braunwald","Laura","23","None","alright Joey"
"braunwald","Laura","23","None","alright Joey"
"braunwald","Laura","23","None","xxx like you"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","no"
"braunwald","Laura","23","None","I'm xxx"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","Mama"
"braunwald","Laura","23","None","I don't like this"
"braunwald","Laura","23","None","I don't like it"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","I xxx"
"braunwald","Laura","23","None","I have got cream"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","no"
"braunwald","Laura","23","None","no"
"braunwald","Laura","23","None","aah"
"braunwald","Laura","23","None","I want cereal"
"braunwald","Laura","23","None","I want cereal"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","I do"
"braunwald","Laura","23","None","I"
"braunwald","Laura","23","None","I"
"braunwald","Laura","23","None","I"
"braunwald","Laura","23","None","I"
"braunwald","Laura","23","None","I"
"braunwald","Laura","23","None","I"
"braunwald","Laura","23","None","I do"
"braunwald","Laura","23","None","Mummy"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","don't"
"braunwald","Laura","23","None","Mom my cake"
"braunwald","Laura","23","None","look"
"braunwald","Laura","23","None","look"
"braunwald","Laura","23","None","spoon"
"braunwald","Laura","23","None","I don't know"
"braunwald","Laura","23","None","please take my spoon away"
"braunwald","Laura","23","None","I get it over my tummy"
"braunwald","Laura","23","None","I get it over my tummy"
"braunwald","Laura","23","None","milk"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","you"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","I want Mwww"
"braunwald","Laura","23","None","I I want Mwww"
"braunwald","Laura","23","None","I want Mwww"
"braunwald","Laura","23","None","I xxx to"
"braunwald","Laura","23","None","Daddy"
"braunwald","Laura","23","None","ooh"
"braunwald","Laura","23","None","ooh"
"braunwald","Laura","23","None","ooh"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","Mom"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","no"
"braunwald","Laura","23","None","Mama"
"braunwald","Laura","23","None","Mama xxx come"
"braunwald","Laura","23","None","no"
"braunwald","Laura","23","None","no"
"braunwald","Laura","23","None","Mommy"
"braunwald","Laura","23","None","Mommy"
"braunwald","Laura","23","None","xxx Daddy"
"braunwald","Laura","23","None","no"
"braunwald","Laura","23","None","no"
"braunwald","Laura","23","None","don't turn the light on"
"braunwald","Laura","23","None","yeah"
"braunwald","Laura","23","None","it's mine"
"braunwald","Laura","23","None","that is mine"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","patch"
"braunwald","Laura","23","None","and I like"
"braunwald","Laura","23","None","I"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","uh"
"braunwald","Laura","23","None","I"
"braunwald","Laura","23","None","hurt"
"braunwald","Laura","23","None","ow"
"braunwald","Laura","23","None","xxx the xxx"
"braunwald","Laura","23","None","not"
"braunwald","Laura","23","None","not"
"braunwald","Laura","23","None","aha"
"braunwald","Laura","23","None","don't worry"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","don't worry"
"braunwald","Laura","23","None","alright"
"braunwald","Laura","23","None","yeah"
"braunwald","Laura","23","None","don't worry"
"braunwald","Laura","23","None","Mommy"
"braunwald","Laura","23","None","Mommy"
"braunwald","Laura","23","None","Mommy"
"braunwald","Laura","23","None","Mommy"
"braunwald","Laura","23","None","I can hear it"
"braunwald","Laura","23","None","hear it too"
"braunwald","Laura","23","None","Andy's here"
"braunwald","Laura","23","None","um having"
"braunwald","Laura","23","None","yeah"
"braunwald","Laura","23","None","uh"
"braunwald","Laura","23","None","I love gum xxx"
"braunwald","Laura","23","None","um"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","um ooh a lion"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","um Disney"
"braunwald","Laura","23","None","Disney"
"braunwald","Laura","23","None","in Suzie car"
"braunwald","Laura","23","None","in err mine car"
"braunwald","Laura","23","None","Suzie's car"
"braunwald","Laura","23","None","I have train"
"braunwald","Laura","23","None","mhmm"
"braunwald","Laura","23","None","tape on"
"braunwald","Laura","23","None","I hear the tape on"
"braunwald","Laura","23","None","please"
"braunwald","Laura","23","None","let go"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","this is a xxx"
"braunwald","Laura","23","None","uhhuh"
"braunwald","Laura","23","None","oh Frere"
"braunwald","Laura","23","None","xxx sing it"
"braunwald","Laura","23","None","no"
"braunwald","Laura","23","None","Ring"
"braunwald","Laura","23","None","ashes xxx"
"braunwald","Laura","23","None","here a"
"braunwald","Laura","23","None","poo poo poopie"
"braunwald","Laura","23","None","poo"
"braunwald","Laura","23","None","do"
"braunwald","Laura","23","None","did I pee in it"
"braunwald","Laura","23","None","xxx my pants"
"braunwald","Laura","23","None","tip my dear"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","xxx me"
"braunwald","Laura","23","None","xxx Daddy Daddy"
"braunwald","Laura","23","None","you think xxx"
"braunwald","Laura","23","None","t"
"braunwald","Laura","23","None","fine"
"braunwald","Laura","23","None","he dies"
"braunwald","Laura","23","None","what happened to her"
"braunwald","Laura","23","None","coffee"
"braunwald","Laura","23","None","coffee"
"braunwald","Laura","23","None","xxx I'm telling her"
"braunwald","Laura","23","None","I'm out"
"braunwald","Laura","23","None","I'm out"
"braunwald","Laura","23","None","I'm out"
"braunwald","Laura","23","None","the"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","but is he xxx"
"braunwald","Laura","23","None","oh"
"braunwald","Laura","23","None","my my see"
"braunwald","Laura","23","None","can I see"
"braunwald","Laura","23","None","pictures"
"braunwald","Laura","23","None","can I see too"
"braunwald","Laura","23","None","Mummy"
"braunwald","Laura","23","None","can"
"braunwald","Laura","23","None","can"
"braunwald","Laura","23","None","a penny"
"braunwald","Laura","23","None","a penny"
"braunwald","Laura","23","None","a penny"
"braunwald","Laura","23","None","in my nap"
"braunwald","Laura","23","None","uhhuh"
"braunwald","Laura","23","None","can't fix it"
"braunwald","Laura","23","None","Catharine"
"braunwald","Laura","23","None","hot pig"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","Mama come"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","what what where are the stairs"
"braunwald","Laura","23","None","where are the stairs"
"braunwald","Laura","23","None","where organ stairs"
"braunwald","Laura","23","None","more xxx"
"braunwald","Laura","23","None","coffee"
"braunwald","Laura","23","None","shoot that"
"braunwald","Laura","23","None","shoo"
"braunwald","Laura","23","None","uhhuh"
"braunwald","Laura","23","None","could"
"braunwald","Laura","23","None","get out of here"
"braunwald","Laura","23","None","can I have a piece"
"braunwald","Laura","23","None","uh uh"
"braunwald","Laura","23","None","ah"
"braunwald","Laura","23","None","ah"
"braunwald","Laura","23","None","ah"
"braunwald","Laura","23","None","don't put"
"braunwald","Laura","23","None","no let me share it"
"braunwald","Laura","23","None","oh look look that look"
"braunwald","Laura","23","None","we have some xxx"
"braunwald","Laura","23","None","could have my piece"
"braunwald","Laura","23","None","don't have my piece"
"braunwald","Laura","23","None","you have rockie"
"braunwald","Laura","23","None","a back"
"braunwald","Laura","23","None","Mummy"
"braunwald","Laura","23","None","my xxx my medicine"
"braunwald","Laura","23","None","uhhuh"
"braunwald","Laura","23","None","not"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","where's"
"braunwald","Laura","23","None","my xxx Daddy"
"braunwald","Laura","23","None","want more jam xxx"
"braunwald","Laura","23","None","want"
"braunwald","Laura","23","None","want more jam"
"braunwald","Laura","23","None","I don't want the jam really"
"braunwald","Laura","23","None","want more my jam"
"braunwald","Laura","23","None","want more jam"
"braunwald","Laura","23","None","put here"
"braunwald","Laura","23","None","want jam"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","look at that monkey there"
"braunwald","Laura","23","None","that monkey there"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","can"
"braunwald","Laura","23","None","where's"
"braunwald","Laura","23","None","where's the xxx in there"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","oh um Deedee"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","Daddy"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","Daddy"
"braunwald","Laura","23","None","please"
"braunwald","Laura","23","None","please"
"braunwald","Laura","23","None","Daddy pick"
"braunwald","Laura","23","None","cut"
"braunwald","Laura","23","None","Mom"
"braunwald","Laura","23","None","fine"
"braunwald","Laura","23","None","uhuh"
"braunwald","Laura","23","None","hurt"
"braunwald","Laura","23","None","on there"
"braunwald","Laura","23","None","tummy"
"braunwald","Laura","23","None","have have a pain xxx"
"braunwald","Laura","23","None","got got a splinter out of him"
"braunwald","Laura","23","None","Glock"
"braunwald","Laura","23","None","Glock stairs"
"braunwald","Laura","23","None","on"
"braunwald","Laura","23","None","right here"
"braunwald","Laura","23","None","uhhuh"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","uhhuh"
"braunwald","Laura","23","None","I didn't cry"
"braunwald","Laura","23","None","muhhuh"
"braunwald","Laura","23","None","muhhuh"
"braunwald","Laura","23","None","oh ah"
"braunwald","Laura","23","None","Dee will be back soon"
"braunwald","Laura","23","None","Judy"
"braunwald","Laura","23","None","good Judy"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","she will come back"
"braunwald","Laura","23","None","then then that she'll come back"
"braunwald","Laura","23","None","Mummy"
"braunwald","Laura","23","None","can I help you out some more"
"braunwald","Laura","23","None","can I"
"braunwald","Laura","23","None","can I"
"braunwald","Laura","23","None","apple please"
"braunwald","Laura","23","None","where's my apple please"
"braunwald","Laura","23","None","Mom please"
"braunwald","Laura","23","None","apple please"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","uhhuh"
"braunwald","Laura","23","None","play with the newspaper"
"braunwald","Laura","23","None","okay"
"braunwald","Laura","23","None","monkey"
"braunwald","Laura","23","None","monkey"
"braunwald","Laura","23","None","mhmm"
"braunwald","Laura","23","None","I don"
"braunwald","Laura","23","None","that's his Mummy here"
"braunwald","Laura","23","None","I have a newspaper too"
"braunwald","Laura","23","None","come back"
"braunwald","Laura","23","None","my have a monkey in my newspaper look"
"braunwald","Laura","23","None","yeah"
"braunwald","Laura","23","None","uh"
"braunwald","Laura","23","None","what type of monkey is there"
"braunwald","Laura","23","None","hi"
"braunwald","Laura","23","None","um play"
"braunwald","Laura","23","None","in her playroom"
"braunwald","Laura","23","None","uhhuh"
"braunwald","Laura","23","None","play play with the books"
"braunwald","Laura","23","None","ah"
"braunwald","Laura","23","None","and ride my bike"
"braunwald","Laura","23","None","ah and then I am gonna ride a bike"
"braunwald","Laura","23","None","dogs don't ride mine"
"braunwald","Laura","23","None","ooh huh"
"braunwald","Laura","23","None","uhhuh"
"braunwald","Laura","23","None","Jody"
"braunwald","Laura","23","None","where is Jody"
"braunwald","Laura","23","None","outside"
"braunwald","Laura","23","None","where is Jody"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","Jody Joanna go to school"
"braunwald","Laura","23","None","my xxx"
"braunwald","Laura","23","None","where is Tofu"
"braunwald","Laura","23","None","where is Tofu"
"braunwald","Laura","23","None","where is Tofu"
"braunwald","Laura","23","None","where is Tofu"
"braunwald","Laura","23","None","where is Tofu"
"braunwald","Laura","23","None","where and where is Tofu"
"braunwald","Laura","23","None","that is my one cracker"
"braunwald","Laura","23","None","please"
"braunwald","Laura","23","None","cut it"
"braunwald","Laura","23","None","please Mama"
"braunwald","Laura","23","None","cut it"
"braunwald","Laura","23","None","get my one"
"braunwald","Laura","23","None","get my one"
"braunwald","Laura","23","None","ahh"
"braunwald","Laura","23","None","ride the bike xxx"
"braunwald","Laura","23","None","I do"
"braunwald","Laura","23","None","move up"
"braunwald","Laura","23","None","want more room"
"braunwald","Laura","23","None","more Mama"
"braunwald","Laura","23","None","more milk please"
"braunwald","Laura","23","None","look what my cracker's doing"
"braunwald","Laura","23","None","there"
"braunwald","Laura","23","None","floating"
"braunwald","Laura","23","None","uhh"
"braunwald","Laura","23","None","my cracker please"
"braunwald","Laura","23","None","ooh washing dishes"
"braunwald","Laura","23","None","my am washing dishes"
"braunwald","Laura","23","None","xxx is it"
"braunwald","Laura","23","None","uhhuh"
"braunwald","Laura","23","None","I am washing dishes"
"braunwald","Laura","23","None","two xxx"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","come on then xxx"
"braunwald","Laura","23","None","don't lose it"
"braunwald","Laura","23","None","washing the dish with my hand"
"braunwald","Laura","23","None","can I"
"braunwald","Laura","23","None","okay"
"braunwald","Laura","23","None","put my milk in there"
"braunwald","Laura","23","None","recorder"
"braunwald","Laura","23","None","want my milk"
"braunwald","Laura","23","None","please"
"braunwald","Laura","23","None","yeah"
"braunwald","Laura","23","None","I love my Maddy"
"braunwald","Laura","23","None","put her down"
"braunwald","Laura","23","None","uhuh"
"braunwald","Laura","23","None","look at him doing"
"braunwald","Laura","23","None","crying"
"braunwald","Laura","23","None","xxx crying"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","uhhuh"
"braunwald","Laura","23","None","bip"
"braunwald","Laura","23","None","may I have tea please"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","dunk her"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","Mama"
"braunwald","Laura","23","None","Mommy"
"braunwald","Laura","23","None","hey Mommy"
"braunwald","Laura","23","None","I'm here"
"braunwald","Laura","23","None","where"
"braunwald","Laura","23","None","that chair come up"
"braunwald","Laura","23","None","that chair come up"
"braunwald","Laura","23","None","that chair come up"
"braunwald","Laura","23","None","that berry"
"braunwald","Laura","23","None","let me have it"
"braunwald","Laura","23","None","no"
"braunwald","Laura","23","None","that's xxx"
"braunwald","Laura","23","None","you"
"braunwald","Laura","23","None","that could be xxx"
"braunwald","Laura","23","None","ow"
"braunwald","Laura","23","None","but I"
"braunwald","Laura","23","None","he our Mum cut xxx"
"braunwald","Laura","23","None","give me xxx"
"braunwald","Laura","23","None","what"
"braunwald","Laura","23","None","Mummy"
"braunwald","Laura","23","None","I"
"braunwald","Laura","23","None","my my salt"
"braunwald","Laura","23","None","where's my salt"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","xxx"
"braunwald","Laura","23","None","I can open it"
"braunwald","Laura","23","None","listen to the recorder"
